Timestamp,Voltage (V),Power Factor,Grid Supply (kW),Grid Frequency (Hz),Generation Capacity (MW),Power Consumption (kW),Current (A),Reactive Power (kVAR),Temperature (°C),Humidity (%),Transformer Fault,Line Trip Events,Overload Condition,Grid Collapse Events
2014-02-09,302388.46,0.82,3617950.97,50.52,3913.6,4284778.48,9980.55,2994281.49,33.6,45.1,1,0,1,1
2014-02-16,284345.09,0.805,4169439.63,50.48,4385.96,5581805.9,14081.14,4115478.13,32.4,34.6,0,1,1,1
2014-02-23,326135.87,0.938,4825009.97,49.74,4220.65,4710147.19,8888.19,1738656.79,35.5,48.8,0,0,0,0
2014-03-02,328815.91,0.892,3572986.83,50.14,3633.42,3816396.98,7508.15,1928738.55,39.0,28.3,0,0,0,0
2014-03-09,327573.18,0.919,4009687.78,49.9,4114.5,4394726.72,8424.04,1879020.21,34.6,34.5,0,0,0,0
2014-03-16,304711.73,0.872,4564888.22,50.27,3071.05,6021035.21,13079.5,3376273.52,34.8,25.8,0,1,1,1
2014-03-23,341573.29,0.818,3968143.44,50.06,4301.62,3761920.89,7777.25,2649332.04,32.4,35.1,0,0,0,0
2014-03-30,320663.67,0.819,4180948.72,49.95,4149.08,4476274.95,9843.29,3138673.26,31.6,20.2,0,0,0,0
2014-04-06,286976.2,0.903,3575042.59,50.16,4319.33,5264563.04,11731.34,2507321.21,26.6,65.1,1,0,1,1
2014-04-13,321936.42,0.865,4171322.84,49.86,4529.06,4567029.44,9473.6,2654779.19,25.5,55.6,0,0,0,0
2014-04-20,327640.34,0.83,3925142.29,49.82,4183.81,4498993.07,9550.76,3022420.13,25.9,76.9,0,0,1,0
2014-04-27,335444.75,0.874,4394292.0,49.83,4074.04,4509856.62,8883.81,2510555.3,23.9,77.2,0,0,0,0
2014-05-04,330321.4,0.81,4474954.42,49.99,3559.47,5034279.08,10868.08,3649578.9,27.8,52.7,0,0,1,0
2014-05-11,324611.28,0.887,5035825.46,49.86,3643.89,5428251.14,10880.96,2821511.01,22.9,83.3,0,0,0,0
2014-05-18,283474.29,0.84,4231853.27,49.74,4593.37,5228484.85,12671.9,3372500.82,28.6,95.0,0,0,1,1
2014-05-25,333397.99,0.92,4130318.53,50.3,4718.17,4468393.77,8414.2,1908456.32,27.9,70.5,0,0,0,0
2014-06-01,326348.17,0.847,4077753.72,49.88,3880.94,3877251.93,8102.66,2437965.83,28.4,63.6,0,0,0,0
2014-06-08,331082.29,0.868,3858733.48,50.05,4023.0,3807458.53,7646.76,2175284.59,26.4,98.2,0,0,0,0
2014-06-15,330227.86,0.802,4135393.54,50.1,3547.69,4420457.92,9639.57,3295282.47,37.2,56.8,0,0,0,0
2014-06-22,326742.0,0.811,3881839.44,50.09,4586.38,4191316.86,9133.46,3025016.51,32.1,70.2,0,0,0,0
2014-06-29,340719.72,0.859,4067384.39,50.02,4332.71,3787047.05,7471.6,2258393.8,24.3,71.8,0,0,0,0
2014-07-06,333169.6,0.872,4527039.01,50.15,4970.61,5230534.44,10394.61,2936341.46,28.7,83.5,0,0,1,0
2014-07-13,319874.29,0.89,3597382.97,50.1,3560.84,3983024.69,8077.58,2040530.08,26.2,73.6,0,0,1,0
2014-07-20,330932.27,0.844,4455951.42,49.75,3811.0,4364725.43,9024.93,2776548.53,25.0,65.0,0,0,0,0
2014-07-27,326691.07,0.904,4526846.03,50.17,4115.72,4057147.37,7929.32,1915890.99,24.0,60.5,0,0,0,0
2014-08-03,334262.17,0.929,3952772.59,50.18,4323.24,4093133.73,7609.98,1630319.92,29.3,66.6,0,0,0,0
2014-08-10,326037.4,0.917,3151258.04,49.85,3892.17,3168292.57,6118.41,1378391.45,26.0,59.9,0,0,0,0
2014-08-17,311692.2,0.806,3756871.21,50.06,3563.52,5021231.36,11540.36,3688271.24,30.9,70.5,0,1,1,1
2014-08-24,332524.94,0.872,4518797.82,50.14,4440.7,4580652.63,9119.86,2570459.05,31.0,64.4,0,0,0,0
2014-08-31,334328.78,0.816,3990852.78,49.96,4360.57,3389248.94,7174.93,2403227.18,32.1,55.1,0,0,0,0
2014-09-07,323998.52,0.836,3600279.11,50.21,3541.86,3640477.33,7756.92,2386605.98,25.4,82.6,0,0,0,0
2014-09-14,328327.49,0.948,3798090.03,50.47,4677.72,3871917.64,7182.08,1299920.18,29.4,65.0,0,0,0,0
2014-09-21,327625.27,0.821,4336248.01,49.84,4585.1,4827831.55,10357.93,3352606.02,29.9,57.3,0,0,1,0
2014-09-28,326733.35,0.875,4218693.43,49.72,4067.15,4135079.06,8352.27,2289730.69,26.6,68.3,0,0,0,0
2014-10-05,301495.62,0.893,3904427.16,50.33,4039.8,5267125.66,11298.35,2658599.59,25.7,70.7,0,1,1,1
2014-10-12,332024.91,0.905,3853270.24,50.14,4277.03,3309326.98,6355.98,1552095.14,32.8,52.5,0,0,0,0
2014-10-19,323695.58,0.884,3843296.74,49.95,3569.15,4539382.15,9159.53,2401222.29,28.7,73.3,0,0,1,0
2014-10-26,301889.8,0.801,3631035.93,50.34,4015.02,4176757.31,9966.56,3116629.55,29.9,59.5,0,1,1,1
2014-11-02,312511.98,0.849,4646150.28,50.21,2923.81,6557131.14,14269.04,4081497.56,29.5,52.1,0,1,1,1
2014-11-09,288389.52,0.878,3871071.81,50.09,4438.23,4740240.9,10812.74,2588652.96,28.3,40.2,1,1,1,1
2014-11-16,322403.15,0.813,4486863.41,49.88,3219.25,5222509.58,11500.92,3737874.71,30.3,31.0,0,0,1,0
2014-11-23,327578.83,0.853,4608526.42,50.34,4751.71,4660435.96,9634.03,2856484.72,31.6,27.5,0,0,0,0
2014-11-30,336334.56,0.805,4399324.36,50.4,3834.94,4135971.82,8819.83,3048369.02,28.8,34.0,0,0,0,0
2014-12-07,326461.65,0.812,3827351.87,49.85,3894.17,4562396.44,9939.36,3281932.61,32.0,41.1,0,0,1,0
2014-12-14,332219.1,0.86,4161492.04,49.89,3686.13,4322341.76,8739.14,2570011.24,26.9,34.7,0,0,0,0
2014-12-21,333873.17,0.82,3990321.76,50.17,3855.98,4278246.81,9023.17,2987264.43,28.6,32.8,0,0,0,0
2014-12-28,325365.35,0.885,3638519.26,49.92,4709.27,4269712.08,8559.71,2244723.94,34.0,35.6,0,0,1,0
2015-01-04,297087.95,0.903,4129743.71,50.05,2756.1,4622672.29,9943.93,2193890.7,33.8,29.0,0,0,1,1
2015-01-11,287840.35,0.92,3528384.08,49.94,4638.48,4945922.06,10782.16,2105641.61,30.8,31.6,0,0,1,1
2015-01-18,324878.06,0.83,4475071.76,49.62,4169.01,4434843.21,9495.27,2979972.64,28.9,14.1,0,1,0,0
2015-01-25,328737.16,0.825,3814153.08,50.0,3396.49,3954449.32,8417.02,2707576.57,28.9,44.7,0,0,0,0
2015-02-01,323761.08,0.816,4080463.86,49.86,3462.34,4313980.23,9431.27,3059538.96,30.9,38.0,0,0,0,0
2015-02-08,338162.06,0.895,4113315.15,49.9,4838.2,3701892.38,7058.13,1840200.11,33.9,27.3,0,0,0,0
2015-02-15,322849.29,0.906,3896438.01,50.29,3527.25,3787790.89,7476.72,1769945.08,34.8,54.0,0,0,0,0
2015-02-22,327799.78,0.805,4234677.52,49.75,3423.32,5018547.2,10983.84,3702026.91,30.5,35.9,0,0,1,0
2015-03-01,330653.7,0.94,3810038.54,50.16,4568.66,4338182.72,8054.65,1568327.71,28.5,24.6,0,0,1,0
2015-03-08,337206.37,0.808,4348518.92,49.94,4169.28,4538705.93,9619.98,3311972.66,32.8,43.6,0,0,0,0
2015-03-15,322820.69,0.881,3461608.13,49.94,3531.04,3718848.35,7547.7,1995133.33,29.5,39.0,0,0,0,0
2015-03-22,335815.82,0.906,4050551.83,50.16,4108.31,4133894.97,7841.47,1927056.04,30.4,38.9,0,0,0,0
2015-03-29,330051.17,0.931,4775571.6,50.07,3487.12,5662196.29,10642.87,2226330.77,36.0,30.7,0,0,1,0
2015-04-05,325092.46,0.907,3599867.47,50.11,4550.41,3707736.57,7259.05,1720335.11,30.5,74.5,0,0,0,0
2015-04-12,332310.52,0.92,3728902.01,50.19,4530.69,4001798.76,7555.1,1701630.5,28.5,67.4,0,0,0,0
2015-04-19,330995.3,0.851,4205563.14,49.93,4266.0,4897811.51,10039.96,3023579.71,24.2,75.6,0,0,1,0
2015-04-26,326998.92,0.922,4071832.71,49.88,4180.83,3958891.68,7579.32,1659826.65,28.6,51.0,0,0,0,0
2015-05-03,330349.01,0.812,4140252.04,49.78,4880.59,4992642.65,10745.62,3588437.83,31.2,65.7,0,0,1,0
2015-05-10,283192.43,0.934,4195674.85,50.29,3999.84,4742063.16,10348.44,1810543.29,26.9,87.2,1,1,1,1
2015-05-17,330567.59,0.882,4253888.59,50.59,3409.06,5159814.62,10215.89,2754915.63,32.1,62.3,0,0,1,0
2015-05-24,333310.65,0.923,4443879.94,50.25,4224.74,4500461.38,8449.6,1881808.44,31.9,64.0,0,0,0,0
2015-05-31,337930.08,0.868,4163927.46,49.73,5043.02,4271065.84,8408.24,2445123.26,33.0,65.5,0,0,0,0
2015-06-07,305335.1,0.897,3903496.94,49.39,3492.62,3818002.36,8052.5,1886435.77,28.9,57.9,0,1,0,1
2015-06-14,340665.17,0.879,4269029.48,50.1,3819.27,4288327.75,8268.57,2326704.43,29.8,47.9,0,0,0,0
2015-06-21,320239.56,0.91,4759952.77,50.11,4208.22,4503007.41,8923.81,2055060.02,32.2,67.7,0,0,0,0
2015-06-28,329241.07,0.812,3946946.5,50.11,3973.05,3904459.06,8429.45,2804005.29,29.3,71.4,0,0,0,0
2015-07-05,292786.26,0.809,3610188.28,49.7,3508.85,4579112.82,11160.74,3326493.87,26.5,69.5,1,0,1,1
2015-07-12,284394.83,0.837,4442832.27,50.12,4560.93,6073097.86,14728.84,3969352.87,26.7,68.6,1,1,1,1
2015-07-19,326886.5,0.824,3951847.53,50.07,5160.02,4231481.59,9070.76,2910355.97,28.7,70.4,0,0,0,0
2015-07-26,279946.86,0.931,3130932.18,50.0,4098.07,4002673.93,8868.96,1572276.33,24.1,80.2,0,1,1,1
2015-08-02,327535.0,0.833,4338968.67,49.56,3547.97,4080574.67,8636.14,2711543.36,27.6,68.1,0,0,0,0
2015-08-09,327053.18,0.946,3785868.73,49.95,3225.52,3641720.23,6793.01,1243137.53,31.3,64.3,0,0,0,0
2015-08-16,334248.01,0.851,3963786.69,49.83,4128.99,4874952.25,9900.32,3014378.24,21.4,67.2,0,0,1,0
2015-08-23,331785.08,0.827,4132792.13,50.04,4551.94,4035588.43,8488.23,2740094.35,32.6,75.8,0,1,0,0
2015-08-30,303841.61,0.918,4076199.87,50.33,4237.58,5704307.54,11801.5,2456519.42,31.4,84.1,0,0,1,1
2015-09-06,303878.79,0.899,4283780.73,49.99,3998.8,5684984.62,12017.17,2772557.69,26.6,63.7,0,1,1,1
2015-09-13,331536.5,0.875,3825805.45,49.94,3705.36,4017971.04,7999.1,2226009.65,29.6,71.0,0,0,0,0
2015-09-20,334064.31,0.883,4205242.32,50.18,3453.92,4865618.92,9520.0,2582348.8,28.0,73.4,0,0,1,0
2015-09-27,333148.14,0.908,3896181.33,50.1,4417.38,4586542.75,8755.05,2117916.15,31.7,60.1,0,0,1,0
2015-10-04,325855.02,0.834,4295524.19,50.08,4456.89,4462700.6,9477.79,2949350.48,30.9,70.2,0,0,0,0
2015-10-11,327199.09,0.949,4246146.99,50.12,3227.14,4293600.64,7979.52,1419599.29,23.8,55.3,0,0,0,0
2015-10-18,312320.91,0.946,3625824.52,50.39,4794.92,4167767.84,8142.36,1425024.26,29.8,52.3,0,0,1,1
2015-10-25,333051.85,0.898,4434392.85,49.77,4287.04,4805976.13,9282.2,2360904.44,27.4,73.7,0,0,0,0
2015-11-01,329895.49,0.83,3785614.62,50.09,4699.8,4312308.58,9093.49,2898659.23,32.2,31.2,0,0,1,0
2015-11-08,330586.64,0.902,4323223.12,49.81,3328.94,4541212.94,8792.31,2173177.37,29.8,37.0,0,0,0,0
2015-11-15,336388.32,0.811,4146914.93,50.11,3317.09,4610907.55,9760.12,3328296.07,37.2,34.8,0,0,1,0
2015-11-22,327042.14,0.805,4735273.47,49.82,3925.52,5747845.28,12611.36,4242101.44,35.1,25.2,0,0,1,0
2015-11-29,332735.49,0.839,3910613.61,49.92,4251.39,4255259.74,8804.09,2763599.43,29.8,34.5,0,1,0,0
2015-12-06,328989.04,0.869,3860273.28,49.94,4898.18,4173593.46,8424.65,2372065.24,28.0,22.7,0,0,0,0
2015-12-13,328911.59,0.93,3992232.16,50.2,4353.04,3585459.3,6765.65,1414345.92,30.8,48.9,0,0,0,0
2015-12-20,335493.88,0.909,3878728.09,50.18,3878.66,3052275.8,5778.01,1398866.33,33.3,21.4,0,0,0,0
2015-12-27,334127.08,0.911,4319976.76,49.75,3486.82,4703753.01,8917.85,2123788.75,32.7,33.0,0,0,0,0
2016-01-03,334067.55,0.864,3353475.76,50.01,4615.0,3489350.47,6981.11,2035035.84,35.8,24.6,0,0,0,0
2016-01-10,336527.39,0.852,3578527.03,49.86,3517.65,3573237.01,7196.1,2196734.78,34.4,40.7,0,1,0,0
2016-01-17,330105.02,0.856,3572878.83,49.75,4814.23,3838533.16,7846.09,2321745.18,34.9,31.7,0,0,0,0
2016-01-24,333409.76,0.948,4380123.04,49.96,3857.81,4572671.61,8351.32,1532816.52,33.0,29.8,0,0,0,0
2016-01-31,310909.33,0.806,4684245.35,50.35,4795.29,7025387.84,16185.72,5159050.88,27.8,43.5,1,0,1,1
2016-02-07,311918.46,0.93,3958220.31,50.97,4339.47,4902612.37,9757.02,1936792.34,31.4,35.3,0,1,1,1
2016-02-14,329349.28,0.887,3932471.31,50.09,3931.5,3835369.44,7581.65,1998778.45,35.2,40.2,0,0,0,0
2016-02-21,287097.33,0.866,4028020.87,49.26,3740.3,5966600.3,13858.73,3448526.49,31.8,25.2,1,0,1,1
2016-02-28,296606.18,0.909,4464751.32,50.22,3829.55,5657086.25,12116.83,2597366.72,33.5,21.0,0,1,1,1
2016-03-06,325908.9,0.873,3629058.75,50.2,4214.16,4001594.94,8120.11,2235573.32,31.0,36.1,0,0,1,0
2016-03-13,319933.7,0.931,4095347.59,50.84,4038.58,4826063.69,9354.41,1891959.48,28.9,31.8,0,1,1,1
2016-03-20,324969.91,0.935,4390079.05,49.68,3703.09,4324303.86,8215.84,1638749.89,31.6,41.3,0,0,0,0
2016-03-27,323929.06,0.863,4200437.67,49.62,3917.18,4445813.89,9179.1,2599548.07,32.9,34.2,0,0,0,0
2016-04-03,335790.55,0.842,4075832.65,50.37,4039.29,4284853.02,8754.68,2750676.8,26.0,72.1,0,0,0,0
2016-04-10,286955.53,0.889,4400418.44,50.3,2935.63,5450506.56,12337.63,2809673.96,27.3,53.8,1,1,1,1
2016-04-17,333120.6,0.937,2918707.08,49.83,4229.08,2986232.61,5524.45,1114733.83,25.2,88.9,0,0,0,0
2016-04-24,288459.36,0.832,4271150.13,50.53,3510.14,4072382.52,9801.42,2719703.64,31.4,68.4,1,1,0,1
2016-05-01,290905.81,0.893,3738369.73,49.68,3423.33,4330140.8,9618.81,2176945.17,27.1,77.0,1,1,1,1
2016-05-08,325513.73,0.895,3267746.84,50.0,3156.33,3690533.96,7315.86,1842100.71,32.4,61.6,0,0,1,0
2016-05-15,290740.99,0.91,4204481.04,49.97,3103.05,5310520.81,11588.96,2420055.88,32.6,73.1,1,0,1,1
2016-05-22,296283.62,0.82,4549463.42,49.94,3322.28,5878985.42,13975.28,4107602.78,27.8,57.0,0,1,1,1
2016-05-29,290502.77,0.907,3945020.59,49.89,3645.49,5741910.45,12576.49,2659837.84,25.0,74.5,1,1,1,1
2016-06-05,296925.82,0.936,4381149.82,50.41,4976.63,5221501.38,10842.92,1957627.05,21.7,66.4,1,1,1,1
2016-06-12,293479.66,0.827,4644911.3,49.54,3737.06,5029913.47,11965.79,3420001.51,23.6,70.3,0,1,0,1
2016-06-19,328393.07,0.836,4525965.78,50.05,4088.88,4679562.98,9845.46,3076043.99,23.9,77.0,0,0,0,0
2016-06-26,304698.94,0.946,4655985.81,50.31,4200.24,5215586.43,10449.94,1792451.2,32.1,57.7,0,1,1,1
2016-07-03,291036.15,0.827,4296851.0,49.88,4065.53,5211297.23,12498.44,3540699.83,28.3,63.2,1,0,1,1
2016-07-10,306075.83,0.928,4030173.46,49.33,3961.28,5322250.78,10816.43,2134198.13,29.2,74.6,0,1,1,1
2016-07-17,283909.82,0.874,3359213.68,50.34,3402.35,4086596.11,9510.16,2273805.75,21.3,91.0,1,1,1,1
2016-07-24,331224.83,0.837,3901575.0,50.17,4725.46,4093029.75,8522.99,2674983.4,24.4,68.6,0,0,0,0
2016-07-31,327465.28,0.931,3662701.36,49.95,4903.6,3958274.43,7499.13,1556772.85,30.7,75.9,0,0,0,0
2016-08-07,281560.06,0.867,4868377.09,50.21,3158.67,7180717.12,16987.1,4131030.58,28.9,68.9,0,0,1,1
2016-08-14,295328.65,0.877,3929645.68,49.3,3487.99,4465701.16,9952.07,2443976.03,27.6,89.4,0,1,1,1
2016-08-21,291449.01,0.854,4049281.92,49.51,3860.09,5646238.33,13098.95,3441506.61,29.7,52.5,1,0,1,1
2016-08-28,322962.68,0.889,4220594.15,49.99,3517.73,4216705.56,8479.82,2172614.26,32.9,70.9,0,0,0,0
2016-09-04,281439.84,0.825,4017440.98,50.97,4252.98,4623810.89,11503.98,3173020.51,27.3,53.7,0,1,1,1
2016-09-11,328932.76,0.859,4678020.42,49.78,3635.86,4638300.44,9481.32,2768636.05,28.2,44.9,0,0,0,0
2016-09-18,331554.54,0.945,3750940.26,50.29,5082.53,3758907.79,6923.49,1295673.58,28.6,73.0,0,0,0,0
2016-09-25,312840.86,0.839,4077842.98,49.87,4595.27,5550900.09,12214.12,3604080.17,35.2,71.4,1,1,1,1
2016-10-02,334288.3,0.899,3703011.77,50.06,4106.29,4758027.88,9145.81,2324453.62,21.7,67.2,0,0,1,0
2016-10-09,329200.31,0.849,3471991.0,50.35,4513.49,3396980.91,7019.04,2116157.22,30.0,68.9,0,1,0,0
2016-10-16,329904.92,0.916,3755292.36,50.07,4552.95,3786602.0,7234.27,1658172.86,27.7,101.0,0,0,0,0
2016-10-23,304378.03,0.82,3985185.28,49.71,3718.03,5070571.58,11734.5,3544141.68,29.7,67.4,0,1,1,1
2016-10-30,329907.43,0.945,3828279.11,49.99,3591.89,4171215.91,7720.77,1436915.62,26.0,75.1,0,0,0,0
2016-11-06,287571.26,0.868,3723031.61,50.12,4039.07,4494712.98,10395.42,2570506.79,31.9,28.5,0,0,1,1
2016-11-13,305769.88,0.835,3437473.01,49.77,4430.82,4983389.84,11263.44,3278669.53,34.1,38.0,0,0,1,1
2016-11-20,286786.45,0.811,3966757.77,49.6,4069.53,3876453.47,9622.35,2796182.39,41.3,32.6,0,1,0,1
2016-11-27,314754.57,0.825,3398111.85,49.68,3211.5,3471000.4,7713.01,2373483.36,34.4,30.9,0,1,0,1
2016-12-04,312112.65,0.878,4304022.39,49.68,3598.59,4789054.7,10090.21,2611296.5,29.5,53.2,0,1,1,1
2016-12-11,329456.2,0.851,4032975.9,49.84,3963.01,4677163.22,9636.61,2891879.34,30.7,46.8,0,0,1,0
2016-12-18,332008.56,0.924,3416979.4,49.99,3962.17,3052849.66,5743.38,1260294.18,30.6,36.4,0,0,0,0
2016-12-25,333450.72,0.865,3876316.37,50.25,4986.27,2904278.74,5815.86,1687560.37,26.6,12.0,0,0,0,0
2017-01-01,327993.9,0.837,3699137.44,49.91,3307.01,4095381.42,8609.6,2674143.37,31.0,31.4,0,0,1,0
2017-01-08,331120.46,0.893,4127669.8,49.99,4252.79,4434626.95,8662.98,2240264.96,34.2,62.0,0,0,0,0
2017-01-15,330062.96,0.906,4536180.18,50.01,4744.56,4268451.01,8240.94,1993990.61,28.2,32.7,0,0,0,0
2017-01-22,297650.11,0.825,3249931.01,50.05,5135.72,3673438.96,8636.2,2515802.55,35.1,46.0,0,1,1,1
2017-01-29,326134.95,0.825,4046010.43,49.55,3797.8,3855951.63,8272.65,2639930.61,33.5,49.4,0,0,0,0
2017-02-05,330122.55,0.806,3935946.88,49.88,4245.71,4176250.34,9067.44,3072404.78,29.8,37.2,0,0,0,0
2017-02-12,286115.68,0.91,4268536.03,50.31,4284.88,5216539.88,11561.63,2369727.12,31.6,26.6,1,1,1,1
2017-02-19,337255.72,0.9,4085278.65,50.24,4097.74,4491381.46,8547.22,2180733.74,36.8,10.6,0,0,0,0
2017-02-26,334796.35,0.871,3699212.27,49.9,3950.58,2828185.88,5598.24,1593746.43,34.2,41.8,0,0,0,0
2017-03-05,305687.19,0.927,3872378.43,49.34,4217.99,4508386.13,9189.23,1829312.34,32.0,26.9,1,1,1,1
2017-03-12,326163.26,0.921,3681589.66,50.12,2733.88,3451102.28,6633.96,1461300.39,31.3,36.8,0,0,0,0
2017-03-19,334361.6,0.888,4430402.86,49.87,4341.03,4538353.75,8826.83,2352612.16,32.2,22.5,0,0,0,0
2017-03-26,330916.71,0.93,4008524.66,49.76,4063.09,3993273.12,7489.53,1575217.39,30.5,32.3,0,0,0,0
2017-04-02,290183.31,0.831,4760476.27,49.43,3888.76,6984128.71,16724.1,4677435.42,21.7,70.3,0,0,1,1
2017-04-09,325958.51,0.817,3975735.67,49.96,5023.43,3435299.3,7449.59,2426522.98,34.1,72.7,0,0,0,0
2017-04-16,288432.76,0.84,3716637.29,50.35,3662.53,4561115.95,10862.95,2940679.9,28.5,58.9,0,1,1,1
2017-04-23,327003.04,0.809,3394514.24,49.56,3798.46,3753768.05,8196.74,2731701.78,29.2,82.0,0,0,1,0
2017-04-30,272243.53,0.88,3278744.13,50.58,4995.78,4877468.63,11758.55,2636881.52,27.8,64.0,0,1,1,1
2017-05-07,309466.53,0.94,3366345.62,50.18,3583.97,3826043.16,7589.64,1382429.36,25.8,53.3,1,1,1,1
2017-05-14,326204.34,0.806,4106850.66,50.13,3724.94,4445443.5,9762.99,3265812.16,27.4,68.9,0,0,0,0
2017-05-21,330751.97,0.818,4203490.01,49.77,3926.49,3655412.59,7797.44,2567483.13,23.2,70.3,0,0,0,0
2017-05-28,312985.33,0.868,3367523.72,50.41,4420.37,3066149.18,6517.4,1755472.52,34.8,71.6,1,0,0,1
2017-06-04,310406.3,0.94,4358015.33,49.53,4103.9,6317418.29,12499.23,2291213.52,24.3,83.6,1,1,1,1
2017-06-11,314739.84,0.847,3806775.58,50.13,3353.69,4722500.05,10222.55,2958684.64,24.9,67.6,1,1,1,1
2017-06-18,327115.48,0.876,4058717.2,50.13,3733.92,4739978.04,9549.23,2608661.98,26.7,68.8,0,0,1,0
2017-06-25,325507.93,0.806,4644888.25,49.85,3696.32,4239202.37,9326.09,3110612.16,31.9,59.0,0,0,0,0
2017-07-02,332459.6,0.822,4358735.73,50.02,3961.39,4803284.12,10144.58,3324610.44,28.0,78.2,0,1,1,0
2017-07-09,323398.83,0.948,3892587.74,50.09,4212.92,4814670.87,9066.96,1616513.01,24.3,71.8,0,0,1,0
2017-07-16,320468.9,0.945,3643523.11,50.73,4209.1,4680708.07,8925.65,1623740.05,31.8,65.8,0,0,1,1
2017-07-23,307703.6,0.801,3139273.84,50.01,3111.99,4253256.21,9966.35,3181735.57,30.2,51.0,0,0,1,1
2017-07-30,285205.07,0.943,3712338.67,49.74,4531.97,4775010.12,10252.97,1688821.64,29.6,84.4,0,1,1,1
2017-08-06,321434.33,0.896,3915547.9,50.02,4126.28,3496239.14,7009.78,1734016.73,30.1,57.7,0,0,0,0
2017-08-13,336769.36,0.93,3605128.19,50.28,4692.27,4274086.02,7877.34,1686701.6,35.2,64.1,0,0,1,0
2017-08-20,280481.92,0.868,3947497.21,50.36,4222.1,4928307.71,11684.42,2816599.64,34.6,73.6,0,1,1,1
2017-08-27,300336.03,0.877,4030740.75,49.57,4550.66,5430429.54,11898.67,2970232.74,25.9,58.0,0,1,1,1
2017-09-03,322027.86,0.873,3910057.61,50.28,4233.27,3494405.07,7173.68,1949149.77,32.9,55.1,0,0,0,0
2017-09-10,327003.12,0.9,3739998.97,50.14,4673.11,3485881.12,6838.22,1687996.65,29.1,48.8,0,0,0,0
2017-09-17,330026.22,0.821,4067461.87,49.91,4261.13,4854551.29,10344.86,3376543.2,29.5,77.2,0,0,1,0
2017-09-24,330234.9,0.804,4176776.26,49.9,3951.04,4240554.68,9215.42,3130794.09,22.9,64.5,0,0,0,0
2017-10-01,280147.81,0.846,3563840.37,50.52,5136.22,4747189.32,11561.68,2989510.38,27.5,99.3,1,1,1,1
2017-10-08,283543.67,0.906,4564372.95,50.09,4444.52,5565561.15,12512.47,2604966.02,25.6,60.1,1,0,1,1
2017-10-15,278069.64,0.83,3960564.75,50.17,4286.87,4057890.52,10147.58,2723982.83,30.5,60.8,1,0,0,1
2017-10-22,291049.23,0.901,4007539.85,50.12,3361.85,5563519.51,12248.72,2678523.16,31.2,64.3,0,0,1,1
2017-10-29,290059.84,0.945,4283285.77,50.01,3355.85,4945515.2,10411.37,1703417.18,21.8,72.4,0,1,1,1
2017-11-05,301611.95,0.814,4093286.45,50.1,4146.36,5341055.85,12558.8,3810160.13,31.9,30.3,0,1,1,1
2017-11-12,333558.07,0.901,4381254.65,50.04,4072.76,4611362.91,8859.83,2221743.68,35.4,41.1,0,0,0,0
2017-11-19,324376.79,0.867,4114849.67,50.19,3692.94,3685622.2,7570.08,2122614.24,31.4,25.2,0,0,0,0
2017-11-26,303598.96,0.93,3755025.05,49.98,4070.49,5001113.53,10223.97,1973082.71,34.2,21.2,1,0,1,1
2017-12-03,288045.19,0.827,4144601.41,50.2,4794.31,5986847.96,14517.64,4076568.72,33.1,17.0,1,1,1,1
2017-12-10,331661.57,0.904,3542509.52,50.36,4347.7,3894275.92,7499.87,1842918.5,33.0,12.8,0,0,0,0
2017-12-17,326257.57,0.926,4043423.88,49.96,3429.5,4222338.21,8071.48,1725101.95,31.2,29.8,0,0,0,0
2017-12-24,337755.76,0.942,3986708.0,49.83,3944.25,4614751.42,8376.76,1648895.5,28.4,32.0,0,0,1,0
2017-12-31,306897.0,0.902,3916753.26,49.67,3597.52,5044557.21,10515.47,2407540.91,28.6,28.7,1,1,1,1
2018-01-07,335896.49,0.875,3948585.0,49.78,3806.15,4228750.62,8310.91,2344530.65,34.1,47.4,0,0,0,0
2018-01-14,330337.59,0.893,3247260.38,49.84,3793.19,3055144.28,5981.62,1542488.12,32.1,47.3,0,0,0,0
2018-01-21,340303.74,0.93,3780510.04,49.93,3761.18,4057942.02,7400.12,1599512.16,31.6,31.7,0,0,0,0
2018-01-28,338776.7,0.886,4037137.96,49.72,3372.43,4657017.65,8961.9,2442460.13,30.7,17.1,0,0,1,0
2018-02-04,328755.18,0.805,4063942.56,50.0,3936.17,3927368.83,8572.57,2898935.9,31.1,29.3,0,0,0,0
2018-02-11,334857.85,0.94,3588929.94,50.18,3719.7,4279618.01,7852.74,1558366.47,35.1,29.0,0,0,1,0
2018-02-18,333226.88,0.903,4506283.14,49.82,2535.28,4690271.96,8995.04,2225848.86,31.0,28.4,0,0,0,0
2018-02-25,336843.16,0.901,3653530.06,50.3,5026.49,3511857.3,6677.19,1686151.3,28.0,28.0,0,0,0,0
2018-03-04,301157.56,0.832,4387782.88,50.59,4544.38,5557559.75,12800.39,3700683.89,34.2,28.5,0,0,1,1
2018-03-11,333430.26,0.899,4170877.74,50.21,3811.85,4259803.26,8206.25,2077178.44,31.4,31.1,0,0,0,0
2018-03-18,289018.23,0.859,3741509.08,50.28,4009.41,5474867.96,12730.76,3261940.63,32.1,28.6,0,0,1,1
2018-03-25,321206.3,0.898,4710124.36,50.17,3414.17,4808208.63,9627.53,2360158.58,36.8,37.1,0,0,0,0
